S.No,District Name,Division Name,Mandal LGD Code,Mandal Name,Panchayat LGD Code,Gram Panchayat Name,Latitude,Longitude
6567,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279739,Gonakol,16.5476961,78.7266105
6568,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207479,Gundlapally,16.5486948,78.6861412
6569,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),281660,Hajya Thanda,16.617,78.7285
6570,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279815,Jal Thanda,16.5819,78.8295
6571,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),280404,Jethyathanda,16.5429026,78.7513161
6572,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),280407,Kalya Thanda,16.5426803,78.7548839
6573,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207480,Kamepally,16.619018,78.834221
6574,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207481,Kandukur,16.6549,78.7838
6575,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207482,Khanapur,16.6173,78.7981
6576,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279821,Kindi Sheshaikunta,16.6060756,78.7319976
6577,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),280383,Kotha Thanda,16.6178258,78.7065192
6578,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),280389,Kundel Bai Thanda,16.5904,78.762
6579,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279696,Nagaradubba Thanda,16.626849,78.707087
6580,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279808,Nizamnagar,16.6286,78.7812
6581,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),280396,Padmati Thanda,16.5966489,78.7443452
6582,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279690,Pedda Thanda,16.5832,78.7659
6583,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279759,Prathapnagar,16.536,78.7885
6584,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207483,Rahmanthpur,16.6475,78.7511
6585,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279698,Rathna Thanda,16.635,78.6909
6586,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279702,Shakruthanda,16.6405,78.684
6587,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279804,Shanthigudem,16.672926,78.7711663
6588,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207484,Singarajpally,16.6445,78.7243
6589,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207485,T Gouraram,16.6107,78.8114
6590,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207486,Toukalapur,16.6168,78.7282
6591,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207487,Vavikole,16.6708,78.7527
6592,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207488,Veeraboinapally,16.6405,78.693
6593,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),207489,Yarraram,16.5962,78.8388
6594,Nalgonda,DEVARAKONDA,5331,Gundlapally (Dindi),279789,Yerraguntapally,16.701745,78.760708
6595,Nalgonda,DEVARAKONDA,5332,Gurrampode,258046,Amloor,16.8618,79.129
6596,Nalgonda,DEVARAKONDA,5332,Gurrampode,207490,Bollaram,16.8732612,79.1740763
6597,Nalgonda,DEVARAKONDA,5332,Gurrampode,280717,Buddareddygudem,16.9041895,79.15362
6598,Nalgonda,DEVARAKONDA,5332,Gurrampode,207491,Chamaled,16.87848515,79.10587
6599,Nalgonda,DEVARAKONDA,5332,Gurrampode,280711,Chamloni Bavi,16.913,79.111
6600,Nalgonda,DEVARAKONDA,5332,Gurrampode,207492,Chepur,16.8473761,79.0978665
6601,Nalgonda,DEVARAKONDA,5332,Gurrampode,207493,Chinthagudem,16.7874138,79.0170035
6602,Nalgonda,DEVARAKONDA,5332,Gurrampode,280680,Gasiram Thanda,16.8379,79.0652
6603,Nalgonda,DEVARAKONDA,5332,Gurrampode,207494,Gurrampode,16.8678497,79.1047545
6604,Nalgonda,DEVARAKONDA,5332,Gurrampode,280690,Jinnaichintha,16.831168,79.100185
6605,Nalgonda,DEVARAKONDA,5332,Gurrampode,207495,Junutthala,16.8126969,79.0599395
6606,Nalgonda,DEVARAKONDA,5332,Gurrampode,280685,Kacharam,16.800407,79.0881
6607,Nalgonda,DEVARAKONDA,5332,Gurrampode,207496,Kalwapally,16.7747385,79.0092205
6608,Nalgonda,DEVARAKONDA,5332,Gurrampode,207497,Koppole,16.9016602,79.15307
6609,Nalgonda,DEVARAKONDA,5332,Gurrampode,280698,Kothalapuram,16.8334,79.1762
6610,Nalgonda,DEVARAKONDA,5332,Gurrampode,280724,Koyaguronibavi,16.923795,79.13044
6611,Nalgonda,DEVARAKONDA,5332,Gurrampode,280722,Laxmidevi Gudem,16.933128,79.1649
6612,Nalgonda,DEVARAKONDA,5332,Gurrampode,207498,Makkapally,16.810735,79.03543
6613,Nalgonda,DEVARAKONDA,5332,Gurrampode,280667,Mondikani Gudem,16.738544,79.02598
6614,Nalgonda,DEVARAKONDA,5332,Gurrampode,207499,Mosangi,16.8100817,79.1870517
6615,Nalgonda,DEVARAKONDA,5332,Gurrampode,280658,Mulkalapalli,16.8919,79.0588
6616,Nalgonda,DEVARAKONDA,5332,Gurrampode,280677,Mylapuram,16.7827384,79.0586794
6617,Nalgonda,DEVARAKONDA,5332,Gurrampode,207500,Nadikuda,16.8674,79.1869
6618,Nalgonda,DEVARAKONDA,5332,Gurrampode,207502,Pallepahad,16.83003218,79.11470169
6619,Nalgonda,DEVARAKONDA,5332,Gurrampode,207503,Palwai,16.7562,79.0318
6620,Nalgonda,DEVARAKONDA,5332,Gurrampode,280656,Pashamvarigudem,16.8185591,79.0283072
6621,Nalgonda,DEVARAKONDA,5332,Gurrampode,258047,Pittalagudem,16.8695899,79.111984
6622,Nalgonda,DEVARAKONDA,5332,Gurrampode,207504,Pochampally,16.9019333,79.0513333
6623,Nalgonda,DEVARAKONDA,5332,Gurrampode,207505,Sulthanpur,16.8350474,79.0313583
6624,Nalgonda,DEVARAKONDA,5332,Gurrampode,207506,Tenepally,16.82701837,79.07858
6625,Nalgonda,DEVARAKONDA,5332,Gurrampode,280662,Tenepally Thanda,16.8209,79.0795
6626,Nalgonda,DEVARAKONDA,5332,Gurrampode,280701,Teratigudem,16.8182,79.1399
6627,Nalgonda,DEVARAKONDA,5332,Gurrampode,207507,Thanedharpally,16.827,79.0786
6628,Nalgonda,DEVARAKONDA,5332,Gurrampode,207501,Utlapally,16.8632464,79.0363498
6629,Nalgonda,DEVARAKONDA,5332,Gurrampode,207508,Vatticode,16.922523,79.0950427
6630,Nalgonda,DEVARAKONDA,5332,Gurrampode,280669,Venkatapuram(S),16.844069,79.02279
6631,Nalgonda,DEVARAKONDA,5332,Gurrampode,280673,Yelamonigudem,16.8317641,79.0529568
6632,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280461,Ambothu Thanda,16.7374529,78.9390614
6633,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207414,Chennamanenipally,16.6380405,79.0358495
6634,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207415,Chennaram,16.7372213,78.9262759
6635,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280428,Chinnaadisharlapalli,16.7135621,79.0033903
6636,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280490,Chintachettutanda,16.681395,78.96656
6637,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207416,Chinthakunta,16.6789182,79.0192385
6638,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280476,Danjilaltanda,16.7489078,78.9280457
6639,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280486,Devaronitanda,16.7191205,78.983791
6640,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207418,Doniyal,16.7030266,78.9859731
6641,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207419,Gajinagar,16.679683,78.958007
6642,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280464,Ganyanaik Thanda,16.6797,78.958
6643,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280417,Gowrikunta Tanda,16.7241169,78.98764
6644,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280458,Gudi Tanda,16.6668863,78.9989854
6645,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207421,Gummadavally,16.7480118,79.0036557
6646,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280482,Gurrapu Thanda,16.7500399,78.9422364
6647,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280421,Janigani Thanda,16.7408576,78.9768001
6648,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280438,Keshya Thanda,16.737083,78.9518401
6649,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207424,Kolmuntalapad,16.7167058,78.9614342
6650,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207426,Konda Mallepally,16.7124884,78.9797775
6651,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280449,Korronitanda,16.6853715,79.0368768
6652,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280433,Kotha Bai,16.7374354,78.9671304
6653,Nalgonda,DEVARAKONDA,7288,Kondamallepally,207431,Pendlipakala,16.6693275,78.992133
6654,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280484,Ramavath Tanda,16.6387,79.0491
6655,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280443,Ramunigundla Thanda,16.7188638,78.9486395
6656,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280489,Vadtyatanda,16.6665533,78.955385
6657,Nalgonda,DEVARAKONDA,7288,Kondamallepally,280455,Vardhamana Gudem,16.6481156,79.021611
6658,Nalgonda,DEVARAKONDA,5340,Marriguda,258048,Ajjalapuram,16.983591,78.8056
6659,Nalgonda,DEVARAKONDA,5340,Marriguda,207634,Anthampeta,17.0314033,78.8891581
6660,Nalgonda,DEVARAKONDA,5340,Marriguda,207636,Damara Bheemana Pally,16.9508548,78.9280346
6661,Nalgonda,DEVARAKONDA,5340,Marriguda,280826,Kammaguda,16.9568015,78.9408103
6662,Nalgonda,DEVARAKONDA,5340,Marriguda,207637,Khudabaksh Pally (Kb Pally),17.0281674,78.8405324
6663,Nalgonda,DEVARAKONDA,5340,Marriguda,207638,Kondur,16.9349754,78.8361585
6664,Nalgonda,DEVARAKONDA,5340,Marriguda,280828,Kottala,17.0141999,78.9199746
6665,Nalgonda,DEVARAKONDA,5340,Marriguda,207639,Lenkalapally,16.9912531,78.9496142
6666,Nalgonda,DEVARAKONDA,5340,Marriguda,207640,Marriguda,16.9393802,78.8592496
6667,Nalgonda,DEVARAKONDA,5340,Marriguda,207641,Mcpoor,17.0050732,78.9059009
6668,Nalgonda,DEVARAKONDA,5340,Marriguda,207642,Namapoor,17.0245276,78.9288965
6669,Nalgonda,DEVARAKONDA,5340,Marriguda,280827,Rajupeta Thanda,16.9484482,78.8610278
6670,Nalgonda,DEVARAKONDA,5340,Marriguda,207643,Ramreddypally,16.9726578,78.8738344
6671,Nalgonda,DEVARAKONDA,5340,Marriguda,207644,Sarampeta,16.9925433,78.8998017
6672,Nalgonda,DEVARAKONDA,5340,Marriguda,207645,Shivannaguda,17.0032609,78.8871388
6673,Nalgonda,DEVARAKONDA,5340,Marriguda,207646,Tammadapally,16.9720499,78.7751608
6674,Nalgonda,DEVARAKONDA,5340,Marriguda,207647,Tirgandlapally,16.959604,78.777098
6675,Nalgonda,DEVARAKONDA,5340,Marriguda,207635,Vattipally,16.9383315,78.8776112
6676,Nalgonda,DEVARAKONDA,5340,Marriguda,280825,Venkepally,16.97421,78.863872
6677,Nalgonda,DEVARAKONDA,5340,Marriguda,207648,Yergandlapally,16.961854,78.8213
6678,Nalgonda,DEVARAKONDA,5351,Nampally,207840,Banda Thimmapoor,16.9026,79.0382
6679,Nalgonda,DEVARAKONDA,5351,Nampally,281028,Challavani Kunta,16.8501,78.925
6680,Nalgonda,DEVARAKONDA,5351,Nampally,207842,Chittempad,16.8903,78.9373
6681,Nalgonda,DEVARAKONDA,5351,Nampally,207843,Damera,16.929005,78.940752
6682,Nalgonda,DEVARAKONDA,5351,Nampally,207844,Devathpally,16.7824,78.9474
6683,Nalgonda,DEVARAKONDA,5351,Nampally,207845,G.Mallepally,16.8499,78.9926
6684,Nalgonda,DEVARAKONDA,5351,Nampally,281029,Ganugupally,16.9035,79.0384
6685,Nalgonda,DEVARAKONDA,5351,Nampally,281026,Jonthanda,16.9175,78.9958
6686,Nalgonda,DEVARAKONDA,5351,Nampally,281022,Kethepally,16.8561033,78.9595133
6687,Nalgonda,DEVARAKONDA,5351,Nampally,207846,Mahamadapur,16.8735863,79.01263
6688,Nalgonda,DEVARAKONDA,5351,Nampally,207847,Mallapurajpally,16.8671,78.9116
6689,Nalgonda,DEVARAKONDA,5351,Nampally,207848,Mellavai,16.835,78.9373
6690,Nalgonda,DEVARAKONDA,5351,Nampally,207849,Mustipally,16.76651,78.9687017
6691,Nalgonda,DEVARAKONDA,5351,Nampally,281027,Namanaik Thanda,16.8006,78.9395
6692,Nalgonda,DEVARAKONDA,5351,Nampally,207850,Nampally,16.8857064,78.9586975
6693,Nalgonda,DEVARAKONDA,5351,Nampally,207851,Narsimhuluguda,16.9301,78.9413
6694,Nalgonda,DEVARAKONDA,5351,Nampally,207852,Nerellapally,16.9396,78.9645
6695,Nalgonda,DEVARAKONDA,5351,Nampally,281030,Nevillagudem,16.9107,78.9415
6696,Nalgonda,DEVARAKONDA,5351,Nampally,281023,Pakkirpuram,16.8118806,78.9717752
6697,Nalgonda,DEVARAKONDA,5351,Nampally,207853,Pasnoor,16.8259252,78.929001
6698,Nalgonda,DEVARAKONDA,5351,Nampally,207854,Peddapur,16.9004,78.972
6699,Nalgonda,DEVARAKONDA,5351,Nampally,281024,Rajyanaik Thanda,16.7496033,78.9707567
6700,Nalgonda,DEVARAKONDA,5351,Nampally,207855,Ramdas Thanda,16.9104175,78.9784901
6701,Nalgonda,DEVARAKONDA,5351,Nampally,281025,Rekya Thanda,16.7621,78.9236
6702,Nalgonda,DEVARAKONDA,5351,Nampally,207856,Reveeli,16.8085,78.9925
6703,Nalgonda,DEVARAKONDA,5351,Nampally,207857,S.Lingotam,16.9071,78.8973
6704,Nalgonda,DEVARAKONDA,5351,Nampally,281021,Sunkishala,16.7906,78.9691
6705,Nalgonda,DEVARAKONDA,5351,Nampally,281020,Thungaphad,16.86848,78.87032
6706,Nalgonda,DEVARAKONDA,5351,Nampally,281019,Tirumalagiri,16.8602,78.9438
6707,Nalgonda,DEVARAKONDA,5351,Nampally,207858,Tpgouraram,16.8812,78.8899
6708,Nalgonda,DEVARAKONDA,5351,Nampally,207859,Tummalapally,16.82164,79.00484
6709,Nalgonda,DEVARAKONDA,5351,Nampally,234560,Vaddepally,16.899,78.9206
6710,Nalgonda,DEVARAKONDA,7289,Neredugommu,207262,Bachapuram,16.562342,79.0633
6711,Nalgonda,DEVARAKONDA,7289,Neredugommu,280730,Bugga Thanda,16.55049,79.09951
6712,Nalgonda,DEVARAKONDA,7289,Neredugommu,280792,Charla Thanda,16.594649,78.97961
6713,Nalgonda,DEVARAKONDA,7289,Neredugommu,207264,Chinamunagal,16.566201,79.0903
6714,Nalgonda,DEVARAKONDA,7289,Neredugommu,280729,Dasarlapally,16.601235,78.952625
6715,Nalgonda,DEVARAKONDA,7289,Neredugommu,280799,Dharmarekya Thanda,16.6105244,79.0389032
6716,Nalgonda,DEVARAKONDA,7289,Neredugommu,280801,Gurrapu Thanda,16.595212,79.024638
6717,Nalgonda,DEVARAKONDA,7289,Neredugommu,207268,Kasharajupally,16.516313,79.0911599
6718,Nalgonda,DEVARAKONDA,7289,Neredugommu,280797,Kethepally,16.5939208,79.0022812
6719,Nalgonda,DEVARAKONDA,7289,Neredugommu,207269,Kothapally,16.592123,79.03573
6720,Nalgonda,DEVARAKONDA,7289,Neredugommu,280788,Mosamgadda Thanda,16.5903819,79.0494981
6721,Nalgonda,DEVARAKONDA,7289,Neredugommu,207272,Neradugommu,16.6222768,78.9799037
6722,Nalgonda,DEVARAKONDA,7289,Neredugommu,280793,Padamati Thanda,16.607414,78.965874
6723,Nalgonda,DEVARAKONDA,7289,Neredugommu,280789,Palugu Thanda,16.60049924,78.95293
6724,Nalgonda,DEVARAKONDA,7289,Neredugommu,280795,Pandiri Gundu Thanda,16.6220255,78.9965101
6725,Nalgonda,DEVARAKONDA,7289,Neredugommu,207274,Peddamunagal,16.579825,79.0740969
6726,Nalgonda,DEVARAKONDA,7289,Neredugommu,207973,Pervala,16.6214101,79.0318393
6727,Nalgonda,DEVARAKONDA,7289,Neredugommu,207279,Timmapuram,16.6167058,78.9639995
6728,Nalgonda,DEVARAKONDA,7289,Neredugommu,280736,Vizag Colony,16.561761,79.11102
6729,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280590,Akkampally,16.7182612,79.0902603
6730,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,258050,Angadipet X Road,16.7169264,79.0845541
6731,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207962,Azmapur,16.6224683,79.0686547
6732,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280624,Balajinagar,16.6835979,79.0671537
6733,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207963,Chilkamarry,16.7299399,79.0376064
6734,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280615,Chinthal Thanda,16.6265035,79.1213293
6735,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207964,Dugyala,16.6799575,79.0945286
6736,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207965,G Bhemanpally,16.7879931,79.1518883
6737,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207966,Ghanapur Gate,16.739856,79.1204536
6738,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,289488,Ghanpally,16.793068,79.136636
6739,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280611,Ghatnemilipoor,16.7275174,79.1487921
6740,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207967,Gudipally,16.7646174,79.0793935
6741,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207968,Kesamenanipally,16.78938,79.1013961
6742,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280604,Kodandapuram,16.7315,79.1446
6743,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280609,Madhapur,16.7431529,79.1568098
6744,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207969,Mallapur,16.6411,79.0797
6745,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207970,Medaram,16.6922192,79.1338621
6746,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280629,Munavath Thanda,16.683494,79.0442009
6747,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280641,Nakkalapenta Thanda,16.6037184,79.1166776
6748,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207971,Nambhapur,16.62742,79.2123316
6749,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207972,P.A.Pally,16.6814363,79.0675067
6750,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280613,Padamati Thanda,16.6346159,79.10784
6751,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280621,Pedda Gummadam,16.614396,79.153098
6752,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280638,Peddagattu,16.605,79.2248
6753,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207974,Polkampally,16.7630262,79.1297093
6754,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280618,Puttamgandi,16.6069648,79.1171558
6755,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207975,Rampuram,16.664173,79.05053
6756,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280599,Rollakal,16.7330877,79.0615042
6757,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,207976,Tirumalagiri,16.6777088,79.1137486
6758,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,234563,Vaddipatla,16.6374308,79.1143495
6759,Nalgonda,DEVARAKONDA,5357,Pedda Adiserla Pally,280635,Yerragunta Thanda,16.6456648,79.0630457
6760,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,207390,Adavi Devulapally,16.6657327,79.5151728
6761,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,207392,Balnepally,16.6552092,79.46652
6762,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,280666,Bangarikunta Thanda,16.6808512,79.4537434
6763,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,207394,Champlathanda,16.6802003,79.5052327
6764,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,207395,Chityala,16.629096,79.46676
6765,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,280649,Gonya Thanda,16.6785948,79.5071056
6766,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,280645,Jilakarakunta Thanda,16.6702379,79.5005614
6767,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,258045,Kotha Nandikonda,16.679384,79.48223
6768,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,207404,Mudimanikyam,16.6472503,79.5587015
6769,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,207405,Muklacherla,16.67729,79.45815
6770,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,207406,Nadigadda,16.6232881,79.44726
6771,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,280661,Nallametta Thanda,16.6398328,79.42565
6772,Nalgonda,MIRYALAGUDA,7287,Adavidevulapalli,207410,Ulsaipalem,16.716837,79.51641
6773,Nalgonda,MIRYALAGUDA,5314,Anumula,207109,Annaram,16.8542141,79.2266112
6774,Nalgonda,MIRYALAGUDA,5314,Anumula,207112,Chelmareddygudem,16.7606,79.3689
6775,Nalgonda,MIRYALAGUDA,5314,Anumula,281193,Chinthagudem,16.8432,79.2994
6776,Nalgonda,MIRYALAGUDA,5314,Anumula,207114,Hazariguda,16.7879,79.3576
6777,Nalgonda,MIRYALAGUDA,5314,Anumula,207117,Korvanigudem,16.7513641,79.309024
6778,Nalgonda,MIRYALAGUDA,5314,Anumula,207118,Kothapally,16.762,79.3135
6779,Nalgonda,MIRYALAGUDA,5314,Anumula,281031,Kottala,16.7550437,79.3896697
6780,Nalgonda,MIRYALAGUDA,5314,Anumula,281178,Madarigudem,16.7723,79.3339
6781,Nalgonda,MIRYALAGUDA,5314,Anumula,207119,Marepally,16.8782425,79.2544534
6782,Nalgonda,MIRYALAGUDA,5314,Anumula,280741,Mukkamula,16.8490847,79.2121582
6783,Nalgonda,MIRYALAGUDA,5314,Anumula,207120,Naidupalem,16.7772514,79.3618678
6784,Nalgonda,MIRYALAGUDA,5314,Anumula,207121,Palem,16.823148,79.3139868
6785,Nalgonda,MIRYALAGUDA,5314,Anumula,281161,Pangavanikunta,16.7455,79.2957
6786,Nalgonda,MIRYALAGUDA,5314,Anumula,281170,Pangavanikunta Thanda,16.7384587,79.3068814
6787,Nalgonda,MIRYALAGUDA,5314,Anumula,207122,Peroor,16.7623,79.3562
6788,Nalgonda,MIRYALAGUDA,5314,Anumula,207123,Pulimamedi,16.8971627,79.2681953
6789,Nalgonda,MIRYALAGUDA,5314,Anumula,207125,Ramadugu,16.8418075,79.2994815
6790,Nalgonda,MIRYALAGUDA,5314,Anumula,207127,Srinathpur,16.8671,79.3055347
6791,Nalgonda,MIRYALAGUDA,5314,Anumula,207129,Thimmapur,16.81654,79.27347
6792,Nalgonda,MIRYALAGUDA,5314,Anumula,281183,Veerlagaddathanda,16.7536,79.3622
6793,Nalgonda,MIRYALAGUDA,5314,Anumula,207131,Yacharam,16.8443,79.2481
6794,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207391,Balaji Nagarthanda,16.7783503,79.5959853
6795,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280713,Bandavathu Tanda,16.7798164,79.6033576
6796,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280821,Bette Thanda,16.7579,79.6437
6797,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280822,Bolligutta Thanda,16.7645,79.6367
6798,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207393,Bothalapalem,16.7622448,79.6162832
6799,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207396,Damercherla,16.7364977,79.632139
6800,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207397,Dilavarpur,16.792941,79.5747749
6801,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280818,Gandhi Nagar,16.74973,79.5675033
6802,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207398,Ganeshpahad Thanda,16.7035352,79.66877
6803,Nalgonda,MIRYALAGUDA,5327,Dameracherla,288958,Gonyathanda,16.8018283,79.5546233
6804,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207399,Irkiguda,16.66803,79.62572
6805,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280674,Jaitram Thanda,16.7659767,79.6504433
6806,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207400,Kallepally,16.7429406,79.5685981
6807,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207401,Keshvapur,16.801719,79.6584882
6808,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280725,Kethavath Thanda,16.78758,79.570685
6809,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207402,KJR Colony,16.7887567,79.563015
6810,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207403,Kondrapole,16.7815093,79.6115602
6811,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280807,Kothapeta Thanda,16.8087,79.5598
6812,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280678,Lavoori Bheekya Tanda,16.787,79.65
6813,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280697,Man Thanda,16.7878536,79.6414271
6814,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280684,Mangal Dubba Thanda,16.7744544,79.6633071
6815,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207407,Narsapur,16.7269,79.5979
6816,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280691,Nunavath Thanda,16.778315,79.6450683
6817,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280705,Partunaikthanda,16.7936,79.5977
6818,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280819,Puttalagadda Thanda,16.720012,79.536398
6819,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280823,Raja Gattu,16.7334441,79.6293315
6820,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280721,Rallavagu Thanda,16.76873,79.6140967
6821,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280824,Shanti Nagar,16.7271507,79.5840479
6822,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207409,Thalla Veerappa Gudem,16.6999798,79.5953089
6823,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280670,Thette Kunta,16.7739317,79.6593833
6824,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207408,Thimmapur,16.7308083,79.5434333
6825,Nalgonda,MIRYALAGUDA,5327,Dameracherla,280820,Thoorupu Thanda,16.7274663,79.5498677
6826,Nalgonda,MIRYALAGUDA,5327,Dameracherla,207411,Veerlapalem,16.6951317,79.54246
